dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
BeetleFly,FCNN,0.75,gelu,0.59338668424,71.0,0.0007431084002,1,2.57853995e-05,,,,,,,,
BeetleFly,FCNN,0.775,gelu,0.59338668424,71.0,0.0007431084002,1,2.57853995e-05,,,,,,,,
BeetleFly,FCNN,0.925,gelu,0.59338668424,71.0,0.0007431084002,1,2.57853995e-05,,,,,,,,
BeetleFly,FCNN,0.75,relu,0.5637841742458,123.0,0.000411966636,1,6.64670885e-05,,,,,,,,
BeetleFly,FCNN,0.725,relu,0.5637841742458,123.0,0.000411966636,1,6.64670885e-05,,,,,,,,
BeetleFly,FCNN,0.775,relu,0.5637841742458,123.0,0.000411966636,1,6.64670885e-05,,,,,,,,
BeetleFly,FCNN,0.725,relu,0.5637841742458,123.0,0.000411966636,1,6.64670885e-05,,,,,,,,
BeetleFly,FCNN,0.925,relu,0.5637841742458,123.0,0.000411966636,1,6.64670885e-05,,,,,,,,
BeetleFly,FCNN,0.675,gelu,0.4894151529872,10.0,1.92520411e-05,1,0.0012648926721,,,,,,,,
BeetleFly,FCNN,0.6,gelu,0.4894151529872,10.0,1.92520411e-05,1,0.0012648926721,,,,,,,,
BeetleFly,FCNN,0.6,gelu,0.4894151529872,10.0,1.92520411e-05,1,0.0012648926721,,,,,,,,
BeetleFly,FCNN,0.65,gelu,0.4894151529872,10.0,1.92520411e-05,1,0.0012648926721,,,,,,,,
BeetleFly,FCNN,0.6,gelu,0.4894151529872,10.0,1.92520411e-05,1,0.0012648926721,,,,,,,,
BeetleFly,FCNN,0.8,gelu,0.3750953901074,25.0,0.0003505335505,4,0.0076071881758,,,,,,,,
BeetleFly,FCNN,0.75,gelu,0.3750953901074,25.0,0.0003505335505,4,0.0076071881758,,,,,,,,
BeetleFly,FCNN,0.775,gelu,0.3750953901074,25.0,0.0003505335505,4,0.0076071881758,,,,,,,,
BeetleFly,FCNN,0.525,gelu,0.3750953901074,25.0,0.0003505335505,4,0.0076071881758,,,,,,,,
BeetleFly,FCNN,0.725,gelu,0.3750953901074,25.0,0.0003505335505,4,0.0076071881758,,,,,,,,
BeetleFly,FCNN,0.925,gelu,0.5020038223739,70.0,0.0004837533296,4,0.000372702002,,,,,,,,
BeetleFly,FCNN,0.75,gelu,0.5020038223739,70.0,0.0004837533296,4,0.000372702002,,,,,,,,
BeetleFly,FCNN,0.725,gelu,0.5020038223739,70.0,0.0004837533296,4,0.000372702002,,,,,,,,
BeetleFly,FCNN,0.675,gelu,0.5020038223739,70.0,0.0004837533296,4,0.000372702002,,,,,,,,
BeetleFly,FCNN,0.6,gelu,0.5020038223739,70.0,0.0004837533296,4,0.000372702002,,,,,,,,
BeetleFly,FCNN,0.575,tanh,0.4343112475221,47.0,1.57382527e-05,4,0.0098409009701,,,,,,,,
BeetleFly,FCNN,0.475,tanh,0.4343112475221,47.0,1.57382527e-05,4,0.0098409009701,,,,,,,,
BeetleFly,FCNN,0.5,tanh,0.4343112475221,47.0,1.57382527e-05,4,0.0098409009701,,,,,,,,
BeetleFly,FCNN,0.575,tanh,0.4343112475221,47.0,1.57382527e-05,4,0.0098409009701,,,,,,,,
BeetleFly,FCNN,0.575,tanh,0.4343112475221,47.0,1.57382527e-05,4,0.0098409009701,,,,,,,,
BeetleFly,FCNN,0.725,relu,0.3207370910633,92.0,2.448909e-05,2,2.46549457e-05,,,,,,,,
BeetleFly,FCNN,0.625,relu,0.3207370910633,92.0,2.448909e-05,2,2.46549457e-05,,,,,,,,
BeetleFly,FCNN,0.7,relu,0.3207370910633,92.0,2.448909e-05,2,2.46549457e-05,,,,,,,,
BeetleFly,FCNN,0.6,relu,0.3207370910633,92.0,2.448909e-05,2,2.46549457e-05,,,,,,,,
BeetleFly,FCNN,0.75,relu,0.3207370910633,92.0,2.448909e-05,2,2.46549457e-05,,,,,,,,
BeetleFly,FCNN,0.725,tanh,0.4549358731843,32.0,5.29102393e-05,2,1.77243426e-05,,,,,,,,
BeetleFly,FCNN,0.575,tanh,0.4549358731843,32.0,5.29102393e-05,2,1.77243426e-05,,,,,,,,
BeetleFly,FCNN,0.775,tanh,0.4549358731843,32.0,5.29102393e-05,2,1.77243426e-05,,,,,,,,
BeetleFly,FCNN,0.625,tanh,0.4549358731843,32.0,5.29102393e-05,2,1.77243426e-05,,,,,,,,
BeetleFly,FCNN,0.725,tanh,0.4549358731843,32.0,5.29102393e-05,2,1.77243426e-05,,,,,,,,
BeetleFly,FCNN,0.725,relu,0.5540916404406,81.0,2.35267378e-05,4,5.14126446e-05,,,,,,,,
BeetleFly,FCNN,0.6,relu,0.5540916404406,81.0,2.35267378e-05,4,5.14126446e-05,,,,,,,,
BeetleFly,FCNN,0.525,relu,0.5540916404406,81.0,2.35267378e-05,4,5.14126446e-05,,,,,,,,
BeetleFly,FCNN,0.575,relu,0.5540916404406,81.0,2.35267378e-05,4,5.14126446e-05,,,,,,,,
BeetleFly,FCNN,0.6,relu,0.5540916404406,81.0,2.35267378e-05,4,5.14126446e-05,,,,,,,,
BeetleFly,FCNN,0.475,tanh,0.591733849159,126.0,1.95685316e-05,2,0.0007410506811,,,,,,,,
BeetleFly,FCNN,0.8,tanh,0.591733849159,126.0,1.95685316e-05,2,0.0007410506811,,,,,,,,
BeetleFly,FCNN,0.45,tanh,0.591733849159,126.0,1.95685316e-05,2,0.0007410506811,,,,,,,,
BeetleFly,FCNN,0.725,tanh,0.591733849159,126.0,1.95685316e-05,2,0.0007410506811,,,,,,,,
