dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
FaultDetectionB,FCNN,0.9030303001403809,gelu,0.3069765786903,87.0,1.41157704e-05,1,3.82145799e-05,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,gelu,0.3069765786903,87.0,1.41157704e-05,1,3.82145799e-05,,,,,,,,
FaultDetectionB,FCNN,0.8848484873771667,relu,0.2878640975281,10.0,0.0005056631383,2,1.21442474e-05,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,relu,0.2878640975281,10.0,0.0005056631383,2,1.21442474e-05,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,relu,0.2878640975281,10.0,0.0005056631383,2,1.21442474e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,relu,0.2878640975281,10.0,0.0005056631383,2,1.21442474e-05,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,relu,0.2878640975281,10.0,0.0005056631383,2,1.21442474e-05,,,,,,,,
FaultDetectionB,FCNN,0.7333333313465118,gelu,0.3275022767039,17.0,1.26450106e-05,3,3.97007272e-05,,,,,,,,
FaultDetectionB,FCNN,0.7272727251052856,gelu,0.3275022767039,17.0,1.26450106e-05,3,3.97007272e-05,,,,,,,,
FaultDetectionB,FCNN,0.8303030371665955,gelu,0.3275022767039,17.0,1.26450106e-05,3,3.97007272e-05,,,,,,,,
FaultDetectionB,FCNN,0.5333333432674408,gelu,0.3275022767039,17.0,1.26450106e-05,3,3.97007272e-05,,,,,,,,
FaultDetectionB,FCNN,0.6121212184429169,gelu,0.3275022767039,17.0,1.26450106e-05,3,3.97007272e-05,,,,,,,,
FaultDetectionB,FCNN,0.8545454502105713,tanh,0.5878285953449,24.0,9.31625175e-05,3,0.0003456764945,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,tanh,0.5878285953449,24.0,9.31625175e-05,3,0.0003456764945,,,,,,,,
FaultDetectionB,FCNN,0.800000011920929,tanh,0.5878285953449,24.0,9.31625175e-05,3,0.0003456764945,,,,,,,,
FaultDetectionB,FCNN,0.8484848618507386,tanh,0.5878285953449,24.0,9.31625175e-05,3,0.0003456764945,,,,,,,,
FaultDetectionB,FCNN,0.8545454621315003,tanh,0.5878285953449,24.0,9.31625175e-05,3,0.0003456764945,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,tanh,0.1785005305243,33.0,7.10048516e-05,1,0.000229559909,,,,,,,,
FaultDetectionB,FCNN,0.8787878751754761,tanh,0.1785005305243,33.0,7.10048516e-05,1,0.000229559909,,,,,,,,
FaultDetectionB,FCNN,0.939393937587738,tanh,0.1785005305243,33.0,7.10048516e-05,1,0.000229559909,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,tanh,0.1785005305243,33.0,7.10048516e-05,1,0.000229559909,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,tanh,0.1785005305243,33.0,7.10048516e-05,1,0.000229559909,,,,,,,,
FaultDetectionB,FCNN,0.939393937587738,gelu,0.59338668424,71.0,0.0007431084002,1,2.57853995e-05,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,gelu,0.59338668424,71.0,0.0007431084002,1,2.57853995e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,gelu,0.59338668424,71.0,0.0007431084002,1,2.57853995e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,gelu,0.59338668424,71.0,0.0007431084002,1,2.57853995e-05,,,,,,,,
FaultDetectionB,FCNN,0.939393937587738,gelu,0.59338668424,71.0,0.0007431084002,1,2.57853995e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,relu,0.5637841742458,123.0,0.000411966636,1,6.64670885e-05,,,,,,,,
FaultDetectionB,FCNN,0.9515151500701904,relu,0.5637841742458,123.0,0.000411966636,1,6.64670885e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,relu,0.5637841742458,123.0,0.000411966636,1,6.64670885e-05,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,relu,0.5637841742458,123.0,0.000411966636,1,6.64670885e-05,,,,,,,,
FaultDetectionB,FCNN,0.8787878751754761,relu,0.5637841742458,123.0,0.000411966636,1,6.64670885e-05,,,,,,,,
FaultDetectionB,FCNN,0.8363636374473572,gelu,0.4894151529872,10.0,1.92520411e-05,1,0.0012648926721,,,,,,,,
FaultDetectionB,FCNN,0.7757575929164886,gelu,0.4894151529872,10.0,1.92520411e-05,1,0.0012648926721,,,,,,,,
