Model,Dataset,Schedule,Constraint_Key,Constraint_Value,Performance_At_Timeout,Performance_At_Convergence,Budget_Utilization,Early_Stopping
GRU,KeplerLightCurves,Aggressive,max_time_hours_24,24,0.8000,0.8000,0.0334,False
GRU,KeplerLightCurves,Aggressive,max_time_hours_72,72,0.8000,0.8000,0.0111,False
GRU,KeplerLightCurves,Conservative,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
GRU,KeplerLightCurves,Conservative,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
GRU,KeplerLightCurves,Conservative,max_epochs_5000,5000,1.0000,0.6000,1.0000,True
GRU,KeplerLightCurves,Conservative,max_time_hours_10,10,0.6000,0.6000,0.3273,False
GRU,KeplerLightCurves,Conservative,max_time_hours_24,24,0.6000,0.6000,0.1364,False
GRU,KeplerLightCurves,Conservative,max_time_hours_72,72,0.6000,0.6000,0.0455,False
GRU,KeplerLightCurves,VeryAggressive,max_epochs_1000,1000,0.0000,0.4000,1.0000,True
GRU,KeplerLightCurves,VeryAggressive,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
GRU,KeplerLightCurves,VeryAggressive,max_epochs_5000,5000,0.6000,0.4000,1.0000,True
GRU,KeplerLightCurves,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.1443,False
GRU,KeplerLightCurves,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.0601,False
GRU,KeplerLightCurves,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0200,False
GRU,KeplerLightCurves,Standard,max_epochs_1000,1000,0.0000,0.8000,1.0000,True
GRU,KeplerLightCurves,Standard,max_epochs_2000,2000,1.0000,0.8000,1.0000,True
GRU,KeplerLightCurves,Standard,max_epochs_5000,5000,0.8000,0.8000,0.6840,False
GRU,KeplerLightCurves,Standard,max_time_hours_10,10,0.8000,0.8000,0.0849,False
GRU,KeplerLightCurves,Standard,max_time_hours_24,24,0.8000,0.8000,0.0354,False
GRU,KeplerLightCurves,Standard,max_time_hours_72,72,0.8000,0.8000,0.0118,False
GRU,RightWhaleCalls,Moderate,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
GRU,RightWhaleCalls,Moderate,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
GRU,RightWhaleCalls,Moderate,max_epochs_5000,5000,0.2000,0.2000,0.7200,False
GRU,RightWhaleCalls,Moderate,max_time_hours_10,10,0.2000,0.2000,0.1127,False
GRU,RightWhaleCalls,Moderate,max_time_hours_24,24,0.2000,0.2000,0.0469,False
GRU,RightWhaleCalls,Moderate,max_time_hours_72,72,0.2000,0.2000,0.0156,False
GRU,RightWhaleCalls,Aggressive,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
GRU,RightWhaleCalls,Aggressive,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
GRU,RightWhaleCalls,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
GRU,RightWhaleCalls,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.0966,False
GRU,RightWhaleCalls,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0403,False
GRU,RightWhaleCalls,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0134,False
GRU,RightWhaleCalls,Conservative,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
GRU,RightWhaleCalls,Conservative,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
GRU,RightWhaleCalls,Conservative,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
GRU,RightWhaleCalls,Conservative,max_time_hours_10,10,0.2000,0.2000,0.3903,False
GRU,RightWhaleCalls,Conservative,max_time_hours_24,24,0.2000,0.2000,0.1626,False
GRU,RightWhaleCalls,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0542,False
GRU,RightWhaleCalls,VeryAggressive,max_epochs_1000,1000,0.8000,0.2000,1.0000,True
GRU,RightWhaleCalls,VeryAggressive,max_epochs_2000,2000,0.6000,0.2000,1.0000,True
GRU,RightWhaleCalls,VeryAggressive,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
GRU,RightWhaleCalls,VeryAggressive,max_time_hours_10,10,0.2000,0.2000,0.1739,False
GRU,RightWhaleCalls,VeryAggressive,max_time_hours_24,24,0.2000,0.2000,0.0724,False
GRU,RightWhaleCalls,VeryAggressive,max_time_hours_72,72,0.2000,0.2000,0.0241,False
GRU,RightWhaleCalls,Standard,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
GRU,RightWhaleCalls,Standard,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
GRU,RightWhaleCalls,Standard,max_epochs_5000,5000,0.2000,0.2000,0.6840,False
GRU,RightWhaleCalls,Standard,max_time_hours_10,10,0.2000,0.2000,0.1073,False
GRU,RightWhaleCalls,Standard,max_time_hours_24,24,0.2000,0.2000,0.0447,False
GRU,RightWhaleCalls,Standard,max_time_hours_72,72,0.2000,0.2000,0.0149,False
GRU,classification_ozone,Moderate,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
GRU,classification_ozone,Moderate,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
GRU,classification_ozone,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
GRU,classification_ozone,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0048,False
GRU,classification_ozone,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0020,False
GRU,classification_ozone,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0007,False
GRU,classification_ozone,Aggressive,max_epochs_1000,1000,0.4000,0.4000,1.0000,True
GRU,classification_ozone,Aggressive,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
GRU,classification_ozone,Aggressive,max_epochs_5000,5000,0.4000,0.4000,0.6200,False
GRU,classification_ozone,Aggressive,max_time_hours_10,10,0.4000,0.4000,0.0041,False
GRU,classification_ozone,Aggressive,max_time_hours_24,24,0.4000,0.4000,0.0017,False
GRU,classification_ozone,Aggressive,max_time_hours_72,72,0.4000,0.4000,0.0006,False
GRU,classification_ozone,Conservative,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
GRU,classification_ozone,Conservative,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
GRU,classification_ozone,Conservative,max_epochs_5000,5000,1.0000,0.4000,1.0000,True
GRU,classification_ozone,Conservative,max_time_hours_10,10,0.4000,0.4000,0.0168,False
GRU,classification_ozone,Conservative,max_time_hours_24,24,0.4000,0.4000,0.0070,False
GRU,classification_ozone,Conservative,max_time_hours_72,72,0.4000,0.4000,0.0023,False
GRU,classification_ozone,VeryAggressive,max_epochs_1000,1000,0.2000,0.4000,1.0000,True
GRU,classification_ozone,VeryAggressive,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
GRU,classification_ozone,VeryAggressive,max_epochs_5000,5000,0.6000,0.4000,1.0000,True
GRU,classification_ozone,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.0074,False
GRU,classification_ozone,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.0031,False
GRU,classification_ozone,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0010,False
GRU,classification_ozone,Standard,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
GRU,classification_ozone,Standard,max_epochs_2000,2000,0.8000,0.6000,1.0000,True
GRU,classification_ozone,Standard,max_epochs_5000,5000,0.6000,0.6000,0.6840,False
GRU,classification_ozone,Standard,max_time_hours_10,10,0.6000,0.6000,0.0045,False
GRU,classification_ozone,Standard,max_time_hours_24,24,0.6000,0.6000,0.0019,False
GRU,classification_ozone,Standard,max_time_hours_72,72,0.6000,0.6000,0.0006,False
LSTM,AbnormalHeartbeat,Moderate,max_epochs_1000,1000,0.4000,0.2000,1.0000,True
LSTM,AbnormalHeartbeat,Moderate,max_epochs_2000,2000,0.0000,0.2000,1.0000,True
LSTM,AbnormalHeartbeat,Moderate,max_epochs_5000,5000,0.2000,0.2000,0.7200,False
LSTM,AbnormalHeartbeat,Moderate,max_time_hours_10,10,0.2000,0.2000,0.1679,False
LSTM,AbnormalHeartbeat,Moderate,max_time_hours_24,24,0.2000,0.2000,0.0699,False
LSTM,AbnormalHeartbeat,Moderate,max_time_hours_72,72,0.2000,0.2000,0.0233,False
LSTM,AbnormalHeartbeat,Aggressive,max_epochs_1000,1000,0.2000,0.2000,1.0000,True
LSTM,AbnormalHeartbeat,Aggressive,max_epochs_2000,2000,0.2000,0.2000,1.0000,True
LSTM,AbnormalHeartbeat,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
LSTM,AbnormalHeartbeat,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.1454,False
LSTM,AbnormalHeartbeat,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0606,False
LSTM,AbnormalHeartbeat,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0202,False
LSTM,AbnormalHeartbeat,Conservative,max_epochs_1000,1000,0.8000,0.2000,1.0000,True
LSTM,AbnormalHeartbeat,Conservative,max_epochs_2000,2000,0.0000,0.2000,1.0000,True
LSTM,AbnormalHeartbeat,Conservative,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
LSTM,AbnormalHeartbeat,Conservative,max_time_hours_10,10,0.2000,0.2000,0.5793,False
LSTM,AbnormalHeartbeat,Conservative,max_time_hours_24,24,0.2000,0.2000,0.2414,False
LSTM,AbnormalHeartbeat,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0805,False
LSTM,AbnormalHeartbeat,VeryAggressive,max_epochs_1000,1000,0.2000,0.4000,1.0000,True
LSTM,AbnormalHeartbeat,VeryAggressive,max_epochs_2000,2000,0.2000,0.4000,1.0000,True
LSTM,AbnormalHeartbeat,VeryAggressive,max_epochs_5000,5000,0.0000,0.4000,1.0000,True
LSTM,AbnormalHeartbeat,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.2662,False
LSTM,AbnormalHeartbeat,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.1109,False
LSTM,AbnormalHeartbeat,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0370,False
LSTM,AbnormalHeartbeat,Standard,max_epochs_1000,1000,0.4000,0.4000,1.0000,True
LSTM,AbnormalHeartbeat,Standard,max_epochs_2000,2000,0.2000,0.4000,1.0000,True
LSTM,AbnormalHeartbeat,Standard,max_epochs_5000,5000,0.4000,0.4000,0.6840,False
LSTM,AbnormalHeartbeat,Standard,max_time_hours_10,10,0.4000,0.4000,0.1562,False
LSTM,AbnormalHeartbeat,Standard,max_time_hours_24,24,0.4000,0.4000,0.0651,False
LSTM,AbnormalHeartbeat,Standard,max_time_hours_72,72,0.4000,0.4000,0.0217,False
LSTM,Adiac,Moderate,max_epochs_1000,1000,0.6000,0.6000,1.0000,True
LSTM,Adiac,Moderate,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
LSTM,Adiac,Moderate,max_epochs_5000,5000,0.6000,0.6000,0.7200,False
LSTM,Adiac,Moderate,max_time_hours_10,10,0.6000,0.6000,0.0198,False
LSTM,Adiac,Moderate,max_time_hours_24,24,0.6000,0.6000,0.0083,False
LSTM,Adiac,Moderate,max_time_hours_72,72,0.6000,0.6000,0.0028,False
LSTM,Adiac,Aggressive,max_epochs_1000,1000,0.2000,0.6000,1.0000,True
LSTM,Adiac,Aggressive,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
LSTM,Adiac,Aggressive,max_epochs_5000,5000,0.6000,0.6000,0.6200,False
LSTM,Adiac,Aggressive,max_time_hours_10,10,0.6000,0.6000,0.0168,False
LSTM,Adiac,Aggressive,max_time_hours_24,24,0.6000,0.6000,0.0070,False
LSTM,Adiac,Aggressive,max_time_hours_72,72,0.6000,0.6000,0.0023,False
LSTM,Adiac,Conservative,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
LSTM,Adiac,Conservative,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
LSTM,Adiac,Conservative,max_epochs_5000,5000,1.0000,0.6000,1.0000,True
LSTM,Adiac,Conservative,max_time_hours_10,10,0.6000,0.6000,0.0669,False
LSTM,Adiac,Conservative,max_time_hours_24,24,0.6000,0.6000,0.0279,False
LSTM,Adiac,Conservative,max_time_hours_72,72,0.6000,0.6000,0.0093,False
LSTM,Adiac,VeryAggressive,max_epochs_1000,1000,0.2000,0.6000,1.0000,True
LSTM,Adiac,VeryAggressive,max_epochs_2000,2000,0.8000,0.6000,1.0000,True
LSTM,Adiac,VeryAggressive,max_epochs_5000,5000,0.6000,0.6000,1.0000,True
LSTM,Adiac,VeryAggressive,max_time_hours_10,10,0.6000,0.6000,0.0293,False
LSTM,Adiac,VeryAggressive,max_time_hours_24,24,0.6000,0.6000,0.0122,False
LSTM,Adiac,VeryAggressive,max_time_hours_72,72,0.6000,0.6000,0.0041,False
LSTM,Adiac,Standard,max_epochs_1000,1000,0.4000,0.8000,1.0000,True
LSTM,Adiac,Standard,max_epochs_2000,2000,0.8000,0.8000,1.0000,True
LSTM,Adiac,Standard,max_epochs_5000,5000,0.8000,0.8000,0.6840,False
LSTM,Adiac,Standard,max_time_hours_10,10,0.8000,0.8000,0.0190,False
LSTM,Adiac,Standard,max_time_hours_24,24,0.8000,0.8000,0.0079,False
LSTM,Adiac,Standard,max_time_hours_72,72,0.8000,0.8000,0.0026,False
LSTM,ArrowHead,Moderate,max_epochs_1000,1000,0.8000,0.2000,1.0000,True
LSTM,ArrowHead,Moderate,max_epochs_2000,2000,0.2000,0.2000,1.0000,True
LSTM,ArrowHead,Moderate,max_epochs_5000,5000,0.2000,0.2000,0.7200,False
LSTM,ArrowHead,Moderate,max_time_hours_10,10,0.2000,0.2000,0.0071,False
LSTM,ArrowHead,Moderate,max_time_hours_24,24,0.2000,0.2000,0.0030,False
LSTM,ArrowHead,Moderate,max_time_hours_72,72,0.2000,0.2000,0.0010,False
LSTM,ArrowHead,Aggressive,max_epochs_1000,1000,0.0000,0.2000,1.0000,True
LSTM,ArrowHead,Aggressive,max_epochs_2000,2000,0.2000,0.2000,1.0000,True
LSTM,ArrowHead,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
LSTM,ArrowHead,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.0061,False
LSTM,ArrowHead,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0026,False
LSTM,ArrowHead,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0009,False
LSTM,ArrowHead,Conservative,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
LSTM,ArrowHead,Conservative,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
LSTM,ArrowHead,Conservative,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
LSTM,ArrowHead,Conservative,max_time_hours_10,10,0.2000,0.2000,0.0247,False
LSTM,ArrowHead,Conservative,max_time_hours_24,24,0.2000,0.2000,0.0103,False
LSTM,ArrowHead,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0034,False
LSTM,ArrowHead,VeryAggressive,max_epochs_1000,1000,0.0000,0.0000,1.0000,True
LSTM,ArrowHead,VeryAggressive,max_epochs_2000,2000,0.0000,0.0000,1.0000,True
LSTM,ArrowHead,VeryAggressive,max_epochs_5000,5000,0.2000,0.0000,1.0000,True
LSTM,ArrowHead,VeryAggressive,max_time_hours_10,10,0.0000,0.0000,0.0110,False
LSTM,ArrowHead,VeryAggressive,max_time_hours_24,24,0.0000,0.0000,0.0046,False
LSTM,ArrowHead,VeryAggressive,max_time_hours_72,72,0.0000,0.0000,0.0015,False
LSTM,ArrowHead,Standard,max_epochs_1000,1000,0.6000,0.4000,1.0000,True
LSTM,ArrowHead,Standard,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
LSTM,ArrowHead,Standard,max_epochs_5000,5000,0.4000,0.4000,0.6840,False
LSTM,ArrowHead,Standard,max_time_hours_10,10,0.4000,0.4000,0.0067,False
LSTM,ArrowHead,Standard,max_time_hours_24,24,0.4000,0.4000,0.0028,False
LSTM,ArrowHead,Standard,max_time_hours_72,72,0.4000,0.4000,0.0009,False
LSTM,Beef,Moderate,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
LSTM,Beef,Moderate,max_epochs_2000,2000,0.6000,0.2000,1.0000,True
LSTM,Beef,Moderate,max_epochs_5000,5000,0.2000,0.2000,0.7200,False
LSTM,Beef,Moderate,max_time_hours_10,10,0.2000,0.2000,0.0339,False
LSTM,Beef,Moderate,max_time_hours_24,24,0.2000,0.2000,0.0141,False
LSTM,Beef,Moderate,max_time_hours_72,72,0.2000,0.2000,0.0047,False
LSTM,Beef,Aggressive,max_epochs_1000,1000,0.6000,0.2000,1.0000,True
LSTM,Beef,Aggressive,max_epochs_2000,2000,0.8000,0.2000,1.0000,True
LSTM,Beef,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
LSTM,Beef,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.0287,False
LSTM,Beef,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0120,False
LSTM,Beef,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0040,False
LSTM,Beef,Conservative,max_epochs_1000,1000,1.0000,0.0000,1.0000,True
LSTM,Beef,Conservative,max_epochs_2000,2000,1.0000,0.0000,1.0000,True
LSTM,Beef,Conservative,max_epochs_5000,5000,1.0000,0.0000,1.0000,True
LSTM,Beef,Conservative,max_time_hours_10,10,0.0000,0.0000,0.0674,False
LSTM,Beef,Conservative,max_time_hours_24,24,0.0000,0.0000,0.0281,False
LSTM,Beef,Conservative,max_time_hours_72,72,0.0000,0.0000,0.0094,False
LSTM,Beef,VeryAggressive,max_epochs_1000,1000,0.6000,0.0000,1.0000,True
LSTM,Beef,VeryAggressive,max_epochs_2000,2000,0.6000,0.0000,1.0000,True
LSTM,Beef,VeryAggressive,max_epochs_5000,5000,0.2000,0.0000,1.0000,True
LSTM,Beef,VeryAggressive,max_time_hours_10,10,0.0000,0.0000,0.0229,False
LSTM,Beef,VeryAggressive,max_time_hours_24,24,0.0000,0.0000,0.0095,False
LSTM,Beef,VeryAggressive,max_time_hours_72,72,0.0000,0.0000,0.0032,False
LSTM,Beef,Standard,max_epochs_1000,1000,0.6000,0.2000,1.0000,True
LSTM,Beef,Standard,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
LSTM,Beef,Standard,max_epochs_5000,5000,0.2000,0.2000,0.6840,False
LSTM,Beef,Standard,max_time_hours_10,10,0.2000,0.2000,0.0383,False
LSTM,Beef,Standard,max_time_hours_24,24,0.2000,0.2000,0.0159,False
LSTM,Beef,Standard,max_time_hours_72,72,0.2000,0.2000,0.0053,False
LSTM,BeetleFly,Moderate,max_epochs_1000,1000,0.8000,0.0000,1.0000,True
LSTM,BeetleFly,Moderate,max_epochs_2000,2000,0.2000,0.0000,1.0000,True
LSTM,BeetleFly,Moderate,max_epochs_5000,5000,0.0000,0.0000,0.7200,False
LSTM,BeetleFly,Moderate,max_time_hours_10,10,0.0000,0.0000,0.0055,False
LSTM,BeetleFly,Moderate,max_time_hours_24,24,0.0000,0.0000,0.0023,False
LSTM,BeetleFly,Moderate,max_time_hours_72,72,0.0000,0.0000,0.0008,False
LSTM,BeetleFly,Aggressive,max_epochs_1000,1000,0.0000,0.4000,1.0000,True
LSTM,BeetleFly,Aggressive,max_epochs_2000,2000,0.0000,0.4000,1.0000,True
LSTM,BeetleFly,Aggressive,max_epochs_5000,5000,0.4000,0.4000,0.6200,False
LSTM,BeetleFly,Aggressive,max_time_hours_10,10,0.4000,0.4000,0.0048,False
LSTM,BeetleFly,Aggressive,max_time_hours_24,24,0.4000,0.4000,0.0020,False
LSTM,BeetleFly,Aggressive,max_time_hours_72,72,0.4000,0.4000,0.0007,False
LSTM,BeetleFly,Conservative,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
LSTM,BeetleFly,Conservative,max_epochs_2000,2000,0.8000,0.2000,1.0000,True
LSTM,BeetleFly,Conservative,max_epochs_5000,5000,0.6000,0.2000,1.0000,True
LSTM,BeetleFly,Conservative,max_time_hours_10,10,0.2000,0.2000,0.0193,False
LSTM,BeetleFly,Conservative,max_time_hours_24,24,0.2000,0.2000,0.0080,False
LSTM,BeetleFly,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0027,False
LSTM,BeetleFly,VeryAggressive,max_epochs_1000,1000,0.0000,0.4000,1.0000,True
LSTM,BeetleFly,VeryAggressive,max_epochs_2000,2000,0.0000,0.4000,1.0000,True
LSTM,BeetleFly,VeryAggressive,max_epochs_5000,5000,0.2000,0.4000,1.0000,True
LSTM,BeetleFly,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.0089,False
LSTM,BeetleFly,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.0037,False
LSTM,BeetleFly,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0012,False
LSTM,BeetleFly,Standard,max_epochs_1000,1000,0.8000,0.4000,1.0000,True
LSTM,BeetleFly,Standard,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
LSTM,BeetleFly,Standard,max_epochs_5000,5000,0.4000,0.4000,0.6840,False
LSTM,BeetleFly,Standard,max_time_hours_10,10,0.4000,0.4000,0.0050,False
LSTM,BeetleFly,Standard,max_time_hours_24,24,0.4000,0.4000,0.0021,False
LSTM,BeetleFly,Standard,max_time_hours_72,72,0.4000,0.4000,0.0007,False
LSTM,BinaryHeartbeat,Moderate,max_epochs_1000,1000,0.2000,0.2000,1.0000,True
LSTM,BinaryHeartbeat,Moderate,max_epochs_2000,2000,0.0000,0.2000,1.0000,True
LSTM,BinaryHeartbeat,Moderate,max_epochs_5000,5000,0.2000,0.2000,0.7200,False
LSTM,BinaryHeartbeat,Moderate,max_time_hours_10,10,0.2000,0.2000,0.2336,False
LSTM,BinaryHeartbeat,Moderate,max_time_hours_24,24,0.2000,0.2000,0.0973,False
LSTM,BinaryHeartbeat,Moderate,max_time_hours_72,72,0.2000,0.2000,0.0324,False
LSTM,BinaryHeartbeat,Aggressive,max_epochs_1000,1000,0.0000,0.2000,1.0000,True
LSTM,BinaryHeartbeat,Aggressive,max_epochs_2000,2000,0.0000,0.2000,1.0000,True
LSTM,BinaryHeartbeat,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
LSTM,BinaryHeartbeat,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.2032,False
LSTM,BinaryHeartbeat,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0847,False
LSTM,BinaryHeartbeat,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0282,False
LSTM,BinaryHeartbeat,Conservative,max_epochs_1000,1000,0.6000,0.2000,1.0000,True
LSTM,BinaryHeartbeat,Conservative,max_epochs_2000,2000,0.2000,0.2000,1.0000,True
LSTM,BinaryHeartbeat,Conservative,max_epochs_5000,5000,0.2000,0.2000,1.0000,True
LSTM,BinaryHeartbeat,Conservative,max_time_hours_10,10,0.2000,0.2000,0.8058,False
LSTM,BinaryHeartbeat,Conservative,max_time_hours_24,24,0.2000,0.2000,0.3358,False
LSTM,BinaryHeartbeat,Conservative,max_time_hours_72,72,0.2000,0.2000,0.1119,False
LSTM,BinaryHeartbeat,VeryAggressive,max_epochs_1000,1000,0.0000,0.2000,1.0000,True
LSTM,BinaryHeartbeat,VeryAggressive,max_epochs_2000,2000,0.0000,0.2000,1.0000,True
LSTM,BinaryHeartbeat,VeryAggressive,max_epochs_5000,5000,0.0000,0.2000,1.0000,True
LSTM,BinaryHeartbeat,VeryAggressive,max_time_hours_10,10,0.2000,0.2000,0.3737,False
LSTM,BinaryHeartbeat,VeryAggressive,max_time_hours_24,24,0.2000,0.2000,0.1557,False
LSTM,BinaryHeartbeat,VeryAggressive,max_time_hours_72,72,0.2000,0.2000,0.0519,False
LSTM,BinaryHeartbeat,Standard,max_epochs_1000,1000,0.2000,1.0000,1.0000,True
LSTM,BinaryHeartbeat,Standard,max_epochs_2000,2000,0.0000,1.0000,1.0000,True
LSTM,BinaryHeartbeat,Standard,max_epochs_5000,5000,1.0000,1.0000,0.6840,False
LSTM,BinaryHeartbeat,Standard,max_time_hours_10,10,1.0000,1.0000,0.2180,False
LSTM,BinaryHeartbeat,Standard,max_time_hours_24,24,1.0000,1.0000,0.0908,False
LSTM,BinaryHeartbeat,Standard,max_time_hours_72,72,1.0000,1.0000,0.0303,False
LSTM,BirdChicken,Moderate,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
LSTM,BirdChicken,Moderate,max_epochs_2000,2000,0.4000,0.2000,1.0000,True
LSTM,BirdChicken,Moderate,max_epochs_5000,5000,0.2000,0.2000,0.7200,False
LSTM,BirdChicken,Moderate,max_time_hours_10,10,0.2000,0.2000,0.0059,False
LSTM,BirdChicken,Moderate,max_time_hours_24,24,0.2000,0.2000,0.0025,False
LSTM,BirdChicken,Moderate,max_time_hours_72,72,0.2000,0.2000,0.0008,False
LSTM,BirdChicken,Aggressive,max_epochs_1000,1000,0.2000,0.2000,1.0000,True
LSTM,BirdChicken,Aggressive,max_epochs_2000,2000,0.2000,0.2000,1.0000,True
LSTM,BirdChicken,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
LSTM,BirdChicken,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.0052,False
LSTM,BirdChicken,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0022,False
LSTM,BirdChicken,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0007,False
LSTM,BirdChicken,Conservative,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
LSTM,BirdChicken,Conservative,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
LSTM,BirdChicken,Conservative,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
LSTM,BirdChicken,Conservative,max_time_hours_10,10,0.2000,0.2000,0.0191,False
LSTM,BirdChicken,Conservative,max_time_hours_24,24,0.2000,0.2000,0.0080,False
LSTM,BirdChicken,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0027,False
